fcid_code,age,gender,ethnicity,height,bodyweight,intake_bw
103296000,4,1,5,100.3,15.5,0.2602903226
103296000,4,2,3,110.0,17.3,0.2332080925
103296000,4,1,2,105.8,17.0,9.5688847059
103296000,4,2,3,101.4,15.4,0.6748618182
103296000,4,1,3,106.4,19.9,7.5013316583
103296000,4,1,4,112.0,25.9,0.3504251429
103296000,4,1,1,106.1,17.0,0.5316047059
103296000,4,2,4,109.9,24.0,1.5062133333
103296000,4,1,3,108.0,18.4,1.6839652174
103296000,4,1,1,114.1,23.6,0.6838135593
103296000,4,2,2,107.6,17.4,1.5581517241
103296000,4,1,3,102.9,17.1,0.4341216374
103296000,4,2,3,102.9,15.9,0.5074842767
103296000,4,1,3,115.7,23.8,0.6509445378
103296000,4,1,3,106.6,18.3,1.8907033880
103296000,4,1,3,111.7,17.7,0.1857118644
103296000,4,2,3,104.5,17.1,0.6794947368
103296000,4,1,3,114.7,23.6,0.4923457627
103296000,4,1,4,110.8,26.2,0.6159541985
103296000,4,2,3,102.7,14.2,0.4264068732
103296000,4,2,4,105.3,19.9,0.3503324623
103296000,4,2,3,107.8,18.7,0.8629946524
103296000,4,1,2,104.6,21.2,1.7051471698
103296000,4,1,1,101.7,20.4,0.3955392157
103296000,4,1,4,107.6,19.0,2.8895513684
103296000,4,2,1,99.7,13.8,1.4968579710
103296000,4,2,4,102.9,17.7,1.5959296723
103296000,4,2,4,109.9,24.0,1.9717946333
103296000,4,1,3,106.4,19.9,0.6082160804
103296000,4,1,4,117.1,20.9,0.8648114833
103296000,4,2,1,101.7,16.9,1.0695005917
103296000,4,2,4,106.0,21.7,0.8329290323
103296000,4,2,4,104.6,17.2,0.2931111163
103296000,4,2,4,103.5,14.8,0.5015864865
103296000,4,2,1,103.8,21.5,0.8117786047
103296000,4,1,4,110.8,19.7,0.7077782741
103296000,4,1,1,109.5,21.7,0.6508745438
103296000,4,1,4,113.1,21.8,0.8291082569
103296000,4,1,1,102.8,15.0,0.8069000000
103296000,4,2,3,104.9,16.4,1.1021073171
103296000,4,2,3,103.8,14.3,0.5642657343
103296000,4,2,1,109.6,21.5,0.8406772093
103296000,4,1,4,105.2,15.6,0.7448307692
103296000,4,1,1,105.2,18.5,0.9770032432
103296000,4,2,1,105.7,22.7,0.5118660793
103296000,4,2,4,103.1,16.7,1.0823089820
103296000,4,1,1,106.2,16.9,1.0695005917
103296000,4,2,3,110.0,22.7,0.6222016564
103296000,4,1,4,106.1,18.6,0.3255364301
103296000,4,2,3,102.7,21.7,0.2141817512
103296000,4,2,2,105.9,15.9,1.2991597484
103296000,4,1,1,107.2,16.2,1.1157135802
103296000,4,2,1,105.7,19.6,0.7206111020
103296000,4,2,4,107.2,16.4,1.4760365854
103296000,4,1,4,110.8,19.7,0.7169531777
103296000,4,2,4,113.6,20.4,0.2635873333
103296000,4,1,3,110.0,18.0,0.4155533333
103296000,4,2,1,104.8,17.3,0.9910411098
103296000,4,2,4,107.6,14.5,1.2020027586
103296000,4,2,1,105.6,18.5,0.9770032432
103296000,4,1,3,105.9,21.8,0.5552064220
103296000,4,2,1,109.5,17.4,1.0387678161
103296000,4,1,3,100.1,16.1,0.3131373416
103296000,4,2,4,108.6,19.6,0.0378748980
103296000,4,2,3,110.7,20.3,1.8030041379
103296000,4,1,3,103.6,17.6,1.2033813182
103296000,4,1,3,108.7,22.2,0.3634684685
103296000,4,1,5,100.3,15.5,0.8995633548
103296000,4,1,3,103.4,15.7,0.2569745223
103296000,4,1,3,108.1,16.4,0.7084975610
103296000,4,1,5,103.3,14.5,0.3476904276
103296000,4,2,3,102.9,19.6,0.4742595918
103296000,5,1,2,110.6,19.0,0.3186830316
103296000,5,1,3,114.6,19.9,1.0642970452
103296000,5,2,4,110.7,20.8,0.8689692308
103296000,5,2,3,112.9,22.0,0.9389381818
103296000,5,2,4,111.7,17.7,0.9117514124
103296000,5,2,3,113.5,19.6,0.9221714286
103296000,5,2,4,123.7,31.2,0.9374522821
103296000,5,1,2,122.1,22.5,0.8033137778
103296000,5,2,4,108.7,14.3,0.4062713287
103296000,5,1,5,113.4,19.0,2.0976002526
103296000,5,2,1,105.6,16.4,1.9680487805
103296000,5,1,3,112.5,23.1,1.7269748918
103296000,5,1,3,115.0,22.7,0.5118660793
103296000,5,2,3,115.5,19.7,0.9174903553
103296000,5,1,3,120.0,25.7,0.7761307393
103296000,5,2,1,110.5,19.8,1.3222151515
103296000,5,2,3,120.9,28.8,0.4202604167
103296000,5,2,2,109.4,18.0,0.4482777778
103296000,5,2,4,115.1,22.0,2.1627854182
103296000,5,1,1,120.2,21.4,0.4241126729
103296000,5,2,4,114.7,18.6,0.9717505376
103296000,5,1,5,106.1,16.5,1.1005137939
103296000,5,1,3,114.6,19.1,0.7773277487
103296000,5,1,3,113.6,22.9,0.3963323668
103296000,5,2,1,116.3,20.7,0.8731671498
103296000,5,2,1,102.4,16.0,0.5043125000
103296000,5,1,3,128.5,23.7,0.4902683544
103296000,5,1,1,112.8,20.2,0.5752158416
103296000,5,1,4,111.6,18.9,1.7314722222
103296000,5,1,4,107.1,16.5,0.5477139394
103296000,5,1,3,114.8,21.6,0.7471296296
103296000,5,2,5,114.5,26.8,0.5780776119
103296000,5,2,4,116.9,17.4,1.0387678161
103296000,5,1,1,108.1,18.4,0.9823130435
103296000,5,1,3,108.3,18.8,0.2146010638
103296000,5,2,1,107.5,18.0,2.0800088889
103296000,5,1,4,113.1,19.8,0.6429500000
103296000,5,1,4,120.1,22.8,0.7927438596
103296000,5,2,3,116.9,33.7,0.7183086053
103296000,5,2,3,104.8,18.9,0.8538624339
103296000,5,1,1,103.1,16.1,0.5637274037
103296000,5,1,4,112.2,20.4,0.8543647059
103296000,5,1,3,115.2,23.0,2.3625907435
103296000,5,1,1,117.6,19.0,1.4269389474
103296000,5,1,3,114.8,21.6,0.4617259259
103296000,5,1,4,110.7,18.3,6.0001613115
103296000,5,1,3,110.7,22.2,0.8141693694
103296000,5,2,1,108.3,17.5,1.0328320000
103296000,5,1,5,114.2,21.0,0.3842380952
103296000,5,1,4,106.2,16.8,2.1517333333
103296000,5,1,4,121.6,27.8,0.1813493237
103296000,5,1,3,111.5,19.8,1.4771975354
103296000,5,1,3,120.0,25.7,0.7032902724
103296000,5,1,3,113.1,19.0,0.7355507684
103296000,5,2,3,109.7,18.9,0.7473004021
103296000,5,1,1,110.8,19.0,0.9512926316
103296000,5,2,4,120.4,23.4,0.7724170940
103296000,5,1,4,120.5,26.6,0.6794947368
103296000,5,1,1,115.5,20.9,0.8648114833
103296000,5,1,3,109.1,18.2,0.4986819341
103296000,5,1,4,120.1,22.8,0.7927438596
103296000,5,1,3,113.1,19.0,0.4246842105
103296000,5,1,3,114.5,21.8,1.0659963303
103296000,5,1,3,122.7,29.3,0.3525023891
103296000,5,2,1,111.4,18.4,1.1510603913
103296000,5,2,4,110.7,20.8,1.2586471154
103296000,5,1,4,111.6,18.9,0.9607660106
103296000,5,1,1,110.0,21.7,0.8329290323
103296000,5,2,4,106.1,17.1,1.0569918129
103296000,5,2,3,120.9,31.6,0.6702376962
103296000,5,2,3,107.4,16.8,1.0374428571
103296000,5,1,4,112.7,16.6,1.0888289157
103296000,5,1,3,106.4,16.0,0.5648300000
103296000,5,2,1,114.2,16.4,0.6461347561
103296000,5,1,1,118.0,22.2,0.5182364865
103296000,5,1,3,106.9,19.2,0.2420700000
103296000,5,2,4,118.9,23.3,0.8865510730
103296000,5,1,1,112.2,20.6,1.5667961165
103296000,5,2,3,121.2,24.9,0.1866563855
103296000,5,2,3,117.1,32.7,0.4319259205
103296000,5,2,1,106.8,15.1,1.1969907285
103296000,5,2,4,112.2,18.1,0.9985944751
103296000,5,1,4,111.4,19.0,0.2653426947
103296000,5,2,4,117.5,24.4,0.7407606557
103296000,5,2,3,113.4,19.5,0.5753815385
103296000,5,1,3,112.5,23.1,1.1333272727
103296000,5,1,3,107.2,19.3,1.0702922280
103296000,5,1,4,115.0,20.4,1.7720156863
103296000,5,1,4,103.7,16.3,0.4277065031
103296000,5,2,1,110.1,19.3,0.6020393782
103296000,5,2,3,117.2,30.2,0.2671854305
103296000,5,2,3,114.7,25.9,1.2850583475
103296000,5,2,3,107.9,17.6,0.9169318182
103296000,5,1,1,110.9,27.7,0.2912996390
103296000,5,2,2,112.7,20.2,1.0484906535
103296000,5,2,4,108.7,17.5,1.0328320000
103296000,5,1,3,123.7,27.3,0.7758062711
103296000,5,1,3,114.7,21.6,0.4201857037
103296000,5,1,4,114.3,20.8,1.0551769231
103296000,5,1,4,113.1,20.3,0.8903724138
103296000,5,2,3,115.2,19.6,0.3556946939
103296000,5,1,3,121.9,27.0,0.0549887407
103296000,5,2,3,109.4,21.0,0.3561885714
103296000,5,1,1,117.6,19.0,1.4269389474
103296000,5,2,4,115.1,22.0,0.8215709091
103296000,5,1,3,116.0,23.0,0.7858504348
103296000,5,1,2,122.1,22.5,0.8033137778
103296000,5,2,4,105.6,17.2,0.6755441860
103296000,5,2,1,117.9,22.8,0.7927438596
103296000,5,2,4,106.4,17.3,1.0578319075
103296000,5,2,3,114.5,19.8,0.7133322020
103296000,5,1,3,114.2,21.5,1.6092963721
103296000,5,2,4,119.7,22.7,0.8061890749
103296000,5,2,3,105.3,14.9,0.9479179597
103296000,5,1,4,118.2,21.0,0.7684761905
103296000,5,1,4,106.2,16.8,0.4802976190
103296000,5,1,3,115.0,22.7,0.2843700441
103296000,5,1,2,110.8,19.4,0.6238917526
103296000,5,2,3,109.5,22.4,1.2103500000
103296000,5,2,3,111.2,18.7,1.1325941818
103296000,5,1,4,114.8,20.3,0.4470941478
103296000,5,2,4,109.6,20.5,0.8816858537
103296000,5,1,1,107.5,20.5,0.8816858537
103296000,5,2,4,117.0,20.7,1.4968579710
103296000,5,2,1,109.0,19.0,2.3357631579
103296000,5,2,4,114.7,18.6,0.9717505376
103296000,5,2,3,105.3,14.9,0.6143270872
103296000,5,1,1,118.0,22.2,0.5233945946
103296000,5,2,3,107.4,16.8,2.1013981429
103296000,5,1,3,111.6,19.5,0.9269005128
103296000,5,2,1,117.9,22.8,0.7927438596
103296000,5,1,1,111.1,20.6,0.8774058252
103296000,5,1,5,113.4,19.0,4.6718660632
103296000,5,1,3,114.7,22.1,0.5476696833
103296000,5,2,3,115.7,22.3,0.3618385650
103296000,5,1,4,108.9,21.0,0.6725703619
103296000,5,2,4,119.8,24.2,0.5702982479
103296000,5,1,3,121.9,27.0,1.1475911111
103296000,5,2,1,108.3,17.5,1.0328320000
103296000,5,2,1,109.2,19.2,0.4202604167
103296000,5,1,3,126.8,27.9,0.0360935914
103296000,5,2,2,110.5,17.5,1.3257136457
103296000,5,1,4,102.7,14.9,1.8195865772
103296000,5,2,1,109.0,17.8,1.8132584270
103296000,5,2,4,112.4,19.7,0.8703051371
103296000,5,1,4,107.1,16.5,1.0954278788
103296000,5,2,4,106.4,17.3,1.0578319075
103296000,6,2,3,121.4,26.4,0.8022542121
103296000,6,2,4,125.1,23.4,0.5172435897
103296000,6,1,4,115.3,19.8,1.6301010101
103296000,6,1,4,116.7,22.7,1.2796651982
103296000,6,1,3,126.8,25.8,0.8209112868
103296000,6,1,3,120.3,22.1,0.9583489231
103296000,6,1,4,125.7,24.5,0.2811305469
103296000,6,1,4,119.7,21.7,6.7467251613
103296000,6,2,2,113.6,24.6,0.7347382114
103296000,6,2,2,127.6,32.1,0.5630704050
103296000,6,1,3,124.3,26.4,0.2640763636
103296000,6,1,4,123.1,25.9,0.5453273205
103296000,6,2,4,110.3,23.9,0.1688075314
103296000,6,2,4,115.6,20.1,0.8992318408
103296000,6,1,5,118.7,23.5,0.3433617021
103296000,6,1,3,122.4,39.4,0.6881177665
103296000,6,2,3,116.0,21.7,0.9519188940
103296000,6,2,4,116.8,21.4,0.6599989533
103296000,6,2,1,112.6,22.7,0.7962361233
103296000,6,1,4,128.5,26.6,0.3033458647
103296000,6,1,1,120.8,23.0,0.5262391304
103296000,6,1,4,122.3,20.9,0.5791148325
103296000,6,1,3,119.4,23.2,0.9129099655
103296000,6,1,4,126.9,25.1,0.3214741036
103296000,6,1,4,131.4,40.8,0.2966544118
103296000,6,2,4,120.1,22.5,0.8033137778
103296000,6,1,1,117.6,21.4,0.2512701682
103296000,6,2,4,125.6,27.6,0.6548753623
103296000,6,1,1,118.3,21.6,0.4183925926
103296000,6,1,1,115.5,21.7,0.6508745438
103296000,6,1,3,124.9,24.9,0.7258859438
103296000,6,2,3,114.1,19.1,0.8449214660
103296000,6,2,3,114.4,18.4,1.4228184783
103296000,6,1,1,115.6,20.0,0.9037280000
103296000,6,2,3,123.5,21.6,0.3735648148
103296000,6,2,4,126.4,24.0,0.7531066667
103296000,6,1,5,127.8,27.4,0.5154736350
103296000,6,1,3,122.8,23.9,0.5064225941
103296000,6,1,1,116.8,20.0,0.9150246000
103296000,6,1,5,114.0,17.5,0.8548525714
103296000,6,2,5,113.0,19.3,0.6020393782
103296000,6,2,3,116.0,21.7,2.4633876129
103296000,6,1,4,117.7,23.5,0.6010203234
103296000,6,2,1,122.7,23.1,1.1736727273
103296000,6,1,4,134.0,47.0,0.3845651064
103296000,6,2,4,120.3,17.6,1.0269636364
103296000,6,1,4,111.6,18.9,0.8538624339
103296000,6,1,3,128.5,24.4,1.3227868852
103296000,6,1,1,125.9,35.9,0.2247632312
103296000,6,2,1,108.6,19.4,0.4159278351
103296000,6,1,3,125.1,26.2,0.4434870229
103296000,6,2,2,127.6,32.1,0.5630704050
103296000,6,1,3,118.0,24.1,0.3348132780
103296000,6,1,3,122.6,20.6,3.5534935922
103296000,6,1,1,115.2,28.9,0.0402053979
103296000,6,1,1,112.5,21.3,0.0545509859
103296000,6,1,2,114.7,21.1,1.7134189573
103296000,6,2,4,126.6,26.5,2.7282354717
103296000,6,1,4,123.5,23.1,0.5030025974
103296000,6,1,1,122.8,30.0,0.0193656000
103296000,6,1,4,119.7,24.4,1.1987094754
103296000,6,2,2,123.3,26.4,0.1528219697
103296000,6,1,4,116.9,20.1,0.7442746269
103296000,6,2,3,113.7,19.5,1.4999236513
103296000,6,2,3,122.3,28.4,0.3195778592
103296000,6,1,3,117.5,24.2,1.3337190083
103296000,6,1,4,120.7,22.2,0.7722978018
103296000,6,2,4,125.4,42.0,0.1413996190
103296000,6,1,4,119.5,24.9,0.3240562249
103296000,6,1,4,122.6,26.7,0.5222184270
103296000,6,2,1,122.7,23.1,0.7824484848
103296000,6,2,5,116.3,20.8,3.4429802308
103296000,6,1,4,113.5,19.6,0.4610857143
103296000,6,1,3,109.5,16.3,1.2237153374
103296000,6,2,1,113.1,21.2,0.5292424528
103296000,6,2,4,115.9,22.0,0.5501590909
103296000,6,2,1,118.8,20.5,1.5744390244
103296000,6,1,4,119.7,21.7,0.8433406452
103296000,6,1,4,125.7,24.5,0.7377371429
103296000,6,1,4,126.9,27.6,1.1694202899
103296000,6,1,3,117.8,20.4,0.6834917647
103296000,6,1,1,129.1,38.7,0.4670428941
103296000,6,2,1,108.6,19.4,0.9316783505
103296000,6,1,4,121.5,22.1,0.2336723982
103296000,6,2,3,114.8,19.0,0.6251351579
103296000,6,2,4,132.3,36.4,2.5138038462
103296000,6,1,1,111.5,17.8,0.7934818876
103296000,6,2,3,119.7,22.6,0.3941670796
103296000,6,2,2,125.2,23.3,0.3895283777
103296000,6,2,4,123.5,32.2,1.5636819876
103296000,6,2,1,118.6,21.8,1.1104128440
103296000,6,1,4,115.9,20.8,0.8689692308
103296000,6,2,1,138.8,29.7,0.7131148552
103296000,6,2,2,113.3,19.1,0.5874314136
103296000,6,2,3,121.4,22.2,0.3634684685
103296000,6,1,3,108.6,16.9,0.8852023669
103296000,6,1,3,122.0,22.1,0.8178533937
103296000,6,1,4,127.5,26.5,0.6820588679
103296000,6,1,1,119.0,24.9,1.2391910040
103296000,6,2,3,114.8,22.0,1.0976774182
103296000,6,1,1,114.6,20.9,0.4342589091
103296000,6,2,1,107.6,18.3,3.7390775956
103296000,6,2,4,124.6,25.3,1.2757312253
103296000,6,2,3,120.8,19.8,0.5868363636
103296000,6,1,1,123.2,25.0,0.8471804480
103296000,6,1,4,136.2,39.6,0.3056439394
103296000,6,2,4,119.8,25.4,0.3557984252
103296000,6,2,4,118.1,22.0,0.8215709091
103296000,6,2,2,113.2,21.4,0.8446056075
103296000,6,1,3,122.6,22.4,0.9942160714
103296000,6,2,3,129.0,27.5,0.0845044364
103296000,6,2,1,125.9,27.0,0.4482777778
103296000,6,2,4,126.6,26.5,0.6820588679
103296000,6,2,5,132.2,29.6,0.5452027027
103296000,6,1,3,118.2,25.1,1.6667789323
103296000,6,2,5,108.9,18.5,0.8723243243
103296000,6,2,4,116.4,22.3,0.7236771300
103296000,6,2,4,112.4,17.8,1.0154247191
103296000,6,2,3,125.4,26.6,0.4550187970
103296000,6,2,4,125.6,27.6,0.7673735942
103296000,6,1,4,123.3,21.0,0.4321910095
103296000,6,2,4,117.0,24.4,0.3333422951
103296000,6,2,1,113.0,20.5,0.8816858537
103296000,6,1,3,109.5,16.3,1.6061263804
103296000,7,2,4,133.0,34.9,0.5178957020
103296000,7,1,1,132.2,25.9,0.1794495753
103296000,7,2,1,127.4,26.0,0.1551730769
103296000,7,2,5,124.6,28.0,1.0374428571
103296000,7,1,4,124.4,24.4,0.2381016393
103296000,7,1,3,129.2,40.3,1.3623195037
103296000,7,1,2,133.5,41.3,0.4376406780
103296000,7,2,3,127.0,25.9,0.3115444015
103296000,7,1,4,135.8,36.2,0.4992972376
103296000,7,2,4,135.1,33.3,0.5427795796
103296000,7,2,4,140.2,57.0,0.3170975439
103296000,7,2,4,115.5,20.4,0.7910784314
103296000,7,1,1,115.5,21.2,0.8525735849
103296000,7,2,3,131.8,31.9,0.2137887931
103296000,7,2,3,125.5,34.4,0.5254232558
103296000,7,1,4,124.9,26.3,0.4602091255
103296000,7,1,4,123.0,25.5,0.3189628235
103296000,7,2,4,126.2,25.3,0.5582599842
103296000,7,2,3,135.7,59.7,1.1067500838
103296000,7,1,4,128.8,23.3,0.7757321888
103296000,7,2,3,135.0,33.1,0.5460592145
103296000,7,1,2,134.8,31.0,0.9435003613
103296000,7,2,3,121.2,21.2,0.5480830189
103296000,7,1,4,126.2,29.1,0.6211189003
103296000,7,1,3,124.2,24.1,0.7499817427
103296000,7,2,1,125.7,32.3,0.3747213622
103296000,7,2,1,127.6,25.1,0.5627082709
103296000,7,2,4,128.3,24.2,0.7468826446
103296000,7,2,4,125.2,32.8,0.0708497561
103296000,7,1,4,120.2,20.8,0.8689692308
103296000,7,2,1,118.0,17.7,0.9117514124
103296000,7,2,2,124.9,21.1,2.6019656872
103296000,7,2,4,134.4,37.6,0.3090255319
103296000,7,2,3,126.0,26.8,0.6744238806
103296000,7,2,4,127.0,25.8,1.2510077519
103296000,7,2,1,125.2,26.1,0.3091570881
103296000,7,1,4,129.6,26.7,2.0477731835
103296000,7,2,2,129.6,28.5,0.5662456140
103296000,7,1,4,124.8,32.9,0.5562459574
103296000,7,1,3,130.7,28.7,1.2300867178
103296000,7,2,1,123.6,22.5,0.1138998133
103296000,7,1,4,130.2,25.3,0.3189328063
103296000,7,1,2,120.6,19.0,0.8153936842
103296000,7,2,1,118.0,17.7,0.1447878983
103296000,7,2,4,115.4,20.8,0.8689692308
103296000,7,1,3,129.4,32.5,0.5561403077
103296000,7,2,3,126.3,39.3,0.2956580153
103296000,7,1,1,120.2,22.2,0.4187156757
103296000,7,1,4,128.1,34.1,0.5300457478
103296000,7,1,1,118.5,20.8,0.3596134615
103296000,7,2,3,128.7,28.3,1.0948749117
103296000,7,2,2,115.5,22.7,0.7109251101
103296000,7,1,1,127.1,44.0,0.4107854545
103296000,7,1,3,127.4,28.5,0.4484665263
103296000,7,1,1,118.7,23.8,0.3813450084
103296000,7,2,1,122.4,21.1,0.3152100047
103296000,7,1,1,115.5,21.0,0.8606933333
103296000,7,2,1,112.2,19.0,0.9512926316
103296000,7,1,3,133.6,26.1,0.7012551724
103296000,7,1,1,124.8,24.4,1.3227868852
103296000,7,1,3,127.7,32.8,0.4920121951
103296000,7,1,4,132.0,26.5,0.6089811321
103296000,7,2,3,122.5,23.0,0.7016521739
103296000,7,1,3,134.4,24.7,0.9084971660
103296000,7,2,4,125.0,24.5,1.2646922449
103296000,7,2,4,126.2,25.3,0.6888948617
103296000,7,2,2,127.5,25.2,0.7172444444
103296000,7,2,1,123.6,22.5,0.7172444444
103296000,7,1,3,124.4,24.6,0.9446634146
103296000,7,2,5,126.2,24.0,1.1296600000
103296000,7,1,4,140.8,29.5,0.6126969492
103296000,7,2,1,130.4,27.1,0.2858391144
103296000,7,2,4,130.2,31.1,0.5811755627
103296000,7,2,4,123.7,31.0,0.3904354839
103296000,7,2,4,132.4,26.7,0.6769498127
103296000,7,2,3,118.0,27.4,0.5889781022
103296000,7,2,4,125.4,24.5,1.5281697959
103296000,7,1,3,123.8,23.4,0.9051073162
103296000,7,2,3,123.1,22.2,1.4538738739
103296000,7,2,3,128.2,24.4,0.4960450820
103296000,7,2,4,130.9,37.8,0.5749875000
103296000,7,2,3,133.9,29.8,0.1949557047
103296000,7,1,4,129.7,25.0,0.3614912000
103296000,7,1,3,128.9,27.2,1.6041580882
103296000,7,1,4,124.4,26.1,0.5411485670
103296000,7,2,4,114.3,20.6,0.3916990291
103296000,7,2,3,118.0,27.4,0.2944890511
103296000,7,1,2,136.2,36.9,0.2719678320
103296000,7,2,3,130.6,27.5,1.9438367709
103296000,7,1,5,122.9,21.5,1.3510883721
103296000,7,1,4,135.8,36.2,0.4992972376
103296000,7,2,3,128.7,28.3,3.3859006643
103296000,7,1,3,122.2,23.6,0.1477037288
103296000,7,1,4,133.1,28.4,0.3273059155
103296000,7,1,1,129.0,47.9,0.3773394572
103296000,7,1,1,129.9,26.1,0.6925118774
103296000,7,1,2,118.0,19.1,0.7394752670
103296000,7,2,1,124.7,34.9,0.3214882521
103296000,7,1,3,135.5,35.2,0.2833318182
103296000,7,2,4,114.3,20.6,0.8774058252
103296000,7,1,3,121.8,21.6,0.3735648148
103296000,7,1,4,128.1,34.1,0.1325114370
103296000,7,2,3,120.4,22.2,0.7850918919
103296000,7,1,3,131.5,32.3,0.4996284830
103296000,7,2,4,132.4,28.6,0.5416951049
103296000,7,2,1,124.2,24.6,0.8609557398
103296000,7,2,3,125.5,28.8,0.1613800000
103296000,7,2,1,120.6,20.9,1.5443062201
103296000,7,1,3,138.1,29.9,0.2361869164
103296000,7,1,3,123.0,24.4,0.8680127541
103296000,7,1,1,135.9,35.4,0.2297613559
103296000,7,1,4,119.0,21.6,0.8367851852
103296000,7,1,4,129.6,26.7,0.6769498127
103296000,7,1,4,128.7,24.8,0.5695152258
103296000,7,2,4,130.9,25.2,0.3586222222
103296000,7,2,2,128.7,42.1,0.3354864038
103296000,7,2,5,128.0,30.4,1.4863947368
103296000,7,1,3,123.0,24.4,0.4087409836
103296000,7,1,3,120.2,21.9,0.4554009132
103296000,7,1,1,135.3,55.6,0.1044906475
103296000,7,1,3,120.2,21.9,0.9671009680
103296000,7,1,5,122.9,21.5,0.8511856744
103296000,7,2,3,125.6,21.3,0.7023436620
103296000,7,1,3,118.1,22.3,0.9257708341
103296000,7,2,4,132.4,26.7,1.2813692884
103296000,7,2,3,132.6,42.0,0.3842380952
103296000,7,2,1,117.6,22.6,0.5355530973
103296000,8,2,1,124.3,24.4,0.7407606557
103296000,8,1,4,142.5,45.9,0.3937812636
103296000,8,1,3,135.5,37.1,0.1252761186
103296000,8,2,1,126.8,28.4,0.6364281690
103296000,8,1,4,132.7,42.9,0.4213184149
103296000,8,2,5,127.2,21.4,0.6990616822
103296000,8,2,4,131.6,28.4,0.6364281690
103296000,8,2,3,129.3,28.6,0.2821328671
103296000,8,2,4,142.6,35.1,0.3310358974
103296000,8,1,1,123.9,23.3,0.3463090129
103296000,8,1,5,136.9,34.5,0.2168104348
103296000,8,2,1,124.8,25.4,0.5889732283
103296000,8,2,3,135.8,46.8,0.3448290598
103296000,8,1,3,133.5,33.9,0.5331728614
103296000,8,2,3,131.5,33.0,0.2787472727
103296000,8,1,3,131.5,41.7,0.5079019472
103296000,8,2,3,130.0,23.8,0.5085504202
103296000,8,2,4,135.0,31.3,0.5774619808
103296000,8,1,4,133.8,48.5,0.3726713402
103296000,8,2,4,130.8,28.7,1.1245993031
103296000,8,2,4,138.4,50.4,0.4202283968
103296000,8,1,1,122.4,24.4,0.7407606557
103296000,8,2,4,134.0,33.5,0.5395391045
103296000,8,1,5,139.3,37.3,0.5191849866
103296000,8,1,2,136.0,40.4,0.1498756832
103296000,8,2,5,134.3,26.7,0.6769498127
103296000,8,2,3,142.6,48.5,0.3726713402
103296000,8,2,3,124.3,24.3,0.3320576132
103296000,8,1,3,134.2,33.7,0.4597175074
103296000,8,1,3,112.5,17.1,0.4191985380
103296000,8,1,3,129.7,35.8,0.5770011173
103296000,8,2,4,120.9,23.5,1.9469981957
103296000,8,1,3,126.3,26.0,0.6206923077
103296000,8,2,3,125.9,26.7,0.3022097378
103296000,8,1,4,127.2,26.6,0.3397473684
103296000,8,2,3,124.3,24.3,0.0956325926
103296000,8,1,1,137.3,48.5,0.1663711340
103296000,8,2,4,144.9,51.6,0.2899209302
103296000,8,2,4,138.5,36.1,0.6705540166
103296000,8,2,4,123.9,23.6,0.7658711864
103296000,8,1,1,134.8,39.7,0.4318642620
103296000,8,2,4,127.7,23.3,0.6061792961
103296000,8,1,4,125.6,25.5,0.7088062745
103296000,8,1,3,126.2,28.2,1.6424134752
103296000,8,1,4,129.8,25.9,0.6978594595
103296000,8,1,3,123.4,24.1,0.7499817427
103296000,8,2,1,139.9,39.8,0.0583887437
103296000,8,1,1,122.4,24.4,0.4960450820
103296000,8,2,4,135.0,31.3,0.5846802556
103296000,8,1,1,130.8,32.6,1.1227295706
103296000,8,1,1,127.9,30.9,0.5849372168
103296000,8,2,4,125.1,25.8,0.7093213953
103296000,8,2,4,127.7,23.3,1.5708576824
103296000,8,1,1,138.3,35.2,0.4584659091
103296000,8,2,4,134.0,33.5,0.5395391045
103296000,8,2,1,133.3,29.2,0.6189917808
103296000,8,1,4,126.3,27.7,0.5825992780
103296000,8,1,3,132.2,39.2,0.4610857143
103296000,8,1,3,146.3,60.0,0.6024853333
103296000,8,1,2,132.7,32.0,0.5648300000
103296000,8,2,4,130.8,23.7,1.5443453165
103296000,8,1,3,135.4,28.5,0.4246842105
103296000,8,1,3,130.4,26.5,0.4567358491
103296000,8,1,3,124.5,25.0,0.4131328000
103296000,8,2,1,126.8,28.4,0.6364281690
103296000,8,2,2,134.0,31.6,0.5638086076
103296000,8,2,4,139.6,59.5,0.3559581714
103296000,8,2,4,124.2,21.9,0.9432255708
103296000,8,2,4,132.3,28.8,1.2708675000
103296000,8,2,4,142.6,35.1,0.5149447293
103296000,8,2,4,144.4,63.4,0.0733082650
103296000,8,1,3,131.5,41.7,0.5572834532
103296000,8,1,4,141.3,56.6,0.3741963110
103296000,8,2,4,127.9,25.0,0.7229824000
103296000,8,2,1,127.4,27.9,0.4164645161
103296000,8,1,1,132.6,32.3,0.5595839009
103296000,8,1,1,134.7,27.3,0.3404940659
103296000,8,2,4,130.8,28.7,0.5398076655
103296000,8,1,2,133.1,26.0,0.6951753846
103296000,8,2,4,120.9,23.5,0.3433617021
103296000,8,1,4,131.5,28.3,0.7483926219
103296000,8,2,3,121.3,22.0,0.7819958182
103296000,8,2,4,123.9,23.6,1.5317423729
103296000,8,2,4,138.4,49.3,0.2455070994
103296000,8,2,3,135.8,46.8,1.5641446154
103296000,8,1,4,137.3,30.2,0.5984953642
103296000,8,2,3,130.5,33.8,0.5347502959
103296000,8,1,1,131.3,28.4,1.9092845070
